"","O18","NA.","NA..1","elev"
"397",-16.1493988037109,-116.95835855,50.62494375,2634.15673828125
"398",-16.5627174377441,-116.87502525,50.62494375,1978.90856933594
"399",-15.8339700698853,-116.79169195,50.62494375,1529.02661132812
"400",-16.1762104034424,-116.70835865,50.62494375,1667.11682128906
"401",-17.0352115631104,-116.62502535,50.62494375,2206.66796875
"402",-17.4536552429199,-116.54169205,50.62494375,2628.54370117188
"403",-16.9718685150146,-116.45835875,50.62494375,2180.04736328125
"404",-16.6764717102051,-116.37502545,50.62494375,2365.201171875
"405",-15.6717329025269,-116.29169215,50.62494375,1273.25598144531
"406",-14.8967761993408,-116.20835885,50.62494375,1040.26086425781
"407",-14.5362510681152,-116.12502555,50.62494375,982.46240234375
"408",-15.6166429519653,-116.04169225,50.62494375,1392.52673339844
"409",-12.6349973678589,-117.95835815,50.54161045,688.24560546875
"410",-13.7444515228271,-117.87502485,50.54161045,1292.51440429688
"411",-14.9037427902222,-117.79169155,50.54161045,1729.21765136719
"412",-15.1603498458862,-117.70835825,50.54161045,1873.35900878906
"413",-15.5449504852295,-117.62502495,50.54161045,1765.03393554688
"414",-15.2126808166504,-117.54169165,50.54161045,2028.14855957031
"415",-14.7753973007202,-117.45835835,50.54161045,1808.85083007812
"416",-14.1449356079102,-117.37502505,50.54161045,721
"417",-15.3414726257324,-117.29169175,50.54161045,1735.13781738281
"418",-15.0278272628784,-117.20835845,50.54161045,1064.35925292969
"419",-15.9117479324341,-117.12502515,50.54161045,2327.46630859375
"420",-14.45703125,-117.04169185,50.54161045,1852.29357910156
"421",-14.9587144851685,-116.95835855,50.54161045,927.536071777344
"422",-15.7684078216553,-116.87502525,50.54161045,1600.37878417969
"423",-15.4367895126343,-116.79169195,50.54161045,1750.8935546875
"424",-16.8241062164307,-116.70835865,50.54161045,2405.00390625
"425",-17.0646018981934,-116.62502535,50.54161045,2398.33325195312
"426",-16.3789005279541,-116.54169205,50.54161045,1976.71545410156
"427",-16.4679775238037,-116.45835875,50.54161045,2246.40454101562
"428",-16.1791648864746,-116.37502545,50.54161045,1629.44555664062
"429",-15.9235992431641,-116.29169215,50.54161045,1853.85363769531
