"","O18","NA.","NA..1","elev"
"323",-14.5464115142822,-117.12502515,50.87494365,2550.1826171875
"324",-14.6008539199829,-117.04169185,50.87494365,1758.82080078125
"325",-14.3322257995605,-116.95835855,50.87494365,2288.13500976562
"326",-14.4191770553589,-116.87502525,50.87494365,1554.96240234375
"327",-15.2163858413696,-116.79169195,50.87494365,2224.63623046875
"328",-15.4540929794312,-116.70835865,50.87494365,2619.43603515625
"329",-14.2628679275513,-116.62502535,50.87494365,2000.50793457031
"330",-13.4726839065552,-116.54169205,50.87494365,1409.25061035156
"331",-13.2621688842773,-116.45835875,50.87494365,1041.17761230469
"332",-13.1477003097534,-116.37502545,50.87494365,809.131591796875
"333",-14.3467082977295,-116.29169215,50.87494365,1362.28161621094
"334",-15.1585998535156,-116.20835885,50.87494365,2232.25366210938
"335",-14.5770425796509,-116.12502555,50.87494365,1783.23510742188
"336",-14.0885829925537,-116.04169225,50.87494365,1167.23999023438
"337",-12.6920738220215,-117.95835815,50.79161035,1365.14709472656
"338",-13.2658987045288,-117.87502485,50.79161035,2009.66162109375
"339",-13.1683750152588,-117.79169155,50.79161035,1947.86254882812
"340",-12.4388475418091,-117.70835825,50.79161035,1439.61267089844
"341",-12.2655010223389,-117.62502495,50.79161035,998.445617675781
"342",-13.8401823043823,-117.54169165,50.79161035,1720.53747558594
"343",-13.7731437683105,-117.45835835,50.79161035,1641.59924316406
"344",-13.4408502578735,-117.37502505,50.79161035,1601.4736328125
"345",-13.6564655303955,-117.29169175,50.79161035,1088.68017578125
"346",-13.0305805206299,-117.20835845,50.79161035,876.942993164062
"347",-14.1632490158081,-117.12502515,50.79161035,1947.23999023438
"348",-14.5448236465454,-117.04169185,50.79161035,2328.55541992188
"349",-15.0359392166138,-116.95835855,50.79161035,2219.90771484375
"350",-15.1305112838745,-116.87502525,50.79161035,2604.21899414062
"351",-14.865382194519,-116.79169195,50.79161035,2335.40747070312
"352",-14.5712795257568,-116.70835865,50.79161035,2064.23803710938
"353",-15.091136932373,-116.62502535,50.79161035,2338.31005859375
"354",-15.0434904098511,-116.54169205,50.79161035,1946.30480957031
"355",-13.9707813262939,-116.45835875,50.79161035,2040.91540527344
"356",-13.3716602325439,-116.37502545,50.79161035,1120.57397460938
"357",-13.332447052002,-116.29169215,50.79161035,1094.53759765625
"358",-13.7289848327637,-116.20835885,50.79161035,906.906677246094
"359",-14.5997543334961,-116.12502555,50.79161035,1451.66882324219
"360",-14.7292966842651,-116.04169225,50.79161035,2217.96557617188
"361",-11.1120471954346,-117.95835815,50.70827705,441
"362",-12.1199197769165,-117.87502485,50.70827705,1163.23486328125
"363",-11.2316036224365,-117.79169155,50.70827705,441
"364",-11.9398012161255,-117.70835825,50.70827705,807.412780761719
"365",-13.2016201019287,-117.62502495,50.70827705,1811.1767578125
"366",-13.7498569488525,-117.54169165,50.70827705,1789.18688964844
"367",-13.1560640335083,-117.45835835,50.70827705,1059.31359863281
"368",-14.0292348861694,-117.37502505,50.70827705,2506.75415039062
"369",-13.8961248397827,-117.29169175,50.70827705,1480.44226074219
"370",-13.6160411834717,-117.20835845,50.70827705,2054.40014648438
"371",-12.7456579208374,-117.12502515,50.70827705,1117.51110839844
"372",-13.4811954498291,-117.04169185,50.70827705,2092.34326171875
"373",-14.5638208389282,-116.95835855,50.70827705,2558.8486328125
"374",-14.1581497192383,-116.87502525,50.70827705,2264.6640625
"375",-15.1657590866089,-116.79169195,50.70827705,2840.89672851562
"376",-14.4453191757202,-116.70835865,50.70827705,1944.91198730469
"377",-14.9794225692749,-116.62502535,50.70827705,2477.080078125
"378",-14.9712114334106,-116.54169205,50.70827705,1591.40649414062
"379",-14.8806486129761,-116.45835875,50.70827705,1840.60241699219
"380",-14.2217330932617,-116.37502545,50.70827705,2193.85083007812
"381",-13.4283714294434,-116.29169215,50.70827705,1068.35241699219
"382",-13.3670291900635,-116.20835885,50.70827705,1233.42041015625
"383",-13.6332445144653,-116.12502555,50.70827705,934.724731445312
"384",-14.9986763000488,-116.04169225,50.70827705,1740.77001953125
"385",-11.0393724441528,-117.95835815,50.62494375,973.06787109375
"386",-10.8549499511719,-117.87502485,50.62494375,441
"387",-12.3415031433105,-117.79169155,50.62494375,1830.90148925781
"388",-13.426661491394,-117.70835825,50.62494375,1648.8095703125
"389",-12.7075042724609,-117.62502495,50.62494375,1245.93176269531
"390",-11.9912490844727,-117.54169165,50.62494375,917.424011230469
"391",-12.4400358200073,-117.45835835,50.62494375,1273.08154296875
"392",-13.4622449874878,-117.37502505,50.62494375,2139.95434570312
"393",-13.8583660125732,-117.29169175,50.62494375,1457.03344726562
"394",-13.9791870117188,-117.20835845,50.62494375,1904.96789550781
"395",-13.9665651321411,-117.12502515,50.62494375,2160.26391601562
"396",-12.2417411804199,-117.04169185,50.62494375,589.329467773438
"397",-14.1544799804688,-116.95835855,50.62494375,2634.15673828125
"398",-14.5176706314087,-116.87502525,50.62494375,1978.90856933594
"399",-13.9346046447754,-116.79169195,50.62494375,1529.02661132812
"400",-14.2359886169434,-116.70835865,50.62494375,1667.11682128906
"401",-14.9561185836792,-116.62502535,50.62494375,2206.66796875
"402",-15.319465637207,-116.54169205,50.62494375,2628.54370117188
"403",-14.9419279098511,-116.45835875,50.62494375,2180.04736328125
"404",-14.7194204330444,-116.37502545,50.62494375,2365.201171875
"405",-13.9390497207642,-116.29169215,50.62494375,1273.25598144531
"406",-13.3479328155518,-116.20835885,50.62494375,1040.26086425781
"407",-13.0877027511597,-116.12502555,50.62494375,982.46240234375
"408",-13.9601392745972,-116.04169225,50.62494375,1392.52673339844
"409",-11.0042753219604,-117.95835815,50.54161045,688.24560546875
"410",-11.930061340332,-117.87502485,50.54161045,1292.51440429688
"411",-12.9084119796753,-117.79169155,50.54161045,1729.21765136719
"412",-13.1358375549316,-117.70835825,50.54161045,1873.35900878906
"413",-13.4709024429321,-117.62502495,50.54161045,1765.03393554688
"414",-13.2201862335205,-117.54169165,50.54161045,2028.14855957031
"415",-12.8841218948364,-117.45835835,50.54161045,1808.85083007812
"416",-12.3708019256592,-117.37502505,50.54161045,721
"417",-13.3774757385254,-117.29169175,50.54161045,1735.13781738281
"418",-13.1413764953613,-117.20835845,50.54161045,1064.35925292969
"419",-13.8936443328857,-117.12502515,50.54161045,2327.46630859375
"420",-12.7276134490967,-117.04169185,50.54161045,1852.29357910156
"421",-13.15358543396,-116.95835855,50.54161045,927.536071777344
"422",-13.8434200286865,-116.87502525,50.54161045,1600.37878417969
"423",-13.5961360931396,-116.79169195,50.54161045,1750.8935546875
"424",-14.7517127990723,-116.70835865,50.54161045,2405.00390625
"425",-14.9690418243408,-116.62502535,50.54161045,2398.33325195312
"426",-14.4258403778076,-116.54169205,50.54161045,1976.71545410156
"427",-14.5162715911865,-116.45835875,50.54161045,2246.40454101562
"428",-14.3055381774902,-116.37502545,50.54161045,1629.44555664062
