"","O18","NA.","NA..1","elev"
"1891",-13.1368379592896,-118.45835795,51.45827675,568
"1892",-14.7723121643066,-118.37502465,51.45827675,1590.08520507812
"1893",-15.1807088851929,-118.29169135,51.45827675,2260.9775390625
"1894",-14.2351369857788,-118.20835805,51.45827675,1437.73840332031
"1895",-15.1492080688477,-118.12502475,51.45827675,1709.33312988281
"1896",-15.4885540008545,-118.04169145,51.45827675,2179.77099609375
"1897",-15.27712059021,-119.95835735,51.37494345,2041.89038085938
"1898",-14.2920703887939,-119.87502405,51.37494345,916.571960449219
"1899",-14.7057647705078,-119.79169075,51.37494345,1526.82238769531
"1900",-14.0016717910767,-119.70835745,51.37494345,1130.21118164062
"1901",-14.4195594787598,-119.62502415,51.37494345,1174.62536621094
"1902",-14.6753063201904,-119.54169085,51.37494345,1565.716796875
"1903",-12.9009141921997,-119.45835755,51.37494345,515.533569335938
"1904",-14.1879196166992,-119.37502425,51.37494345,1135.623046875
"1905",-14.6005506515503,-119.29169095,51.37494345,1642.50939941406
"1906",-14.1353158950806,-119.20835765,51.37494345,675.080017089844
"1907",-14.4559211730957,-119.12502435,51.37494345,1550.45922851562
"1908",-15.0277433395386,-119.04169105,51.37494345,1662.73364257812
"1909",-13.7791891098022,-118.95835775,51.37494345,941.753601074219
"1910",-13.7588148117065,-118.87502445,51.37494345,1298.6396484375
"1911",-14.2870740890503,-118.79169115,51.37494345,922.87109375
"1912",-13.9260883331299,-118.70835785,51.37494345,722.136901855469
"1913",-15.4258155822754,-118.62502455,51.37494345,1960.69140625
"1914",-14.7690277099609,-118.54169125,51.37494345,874.081604003906
"1915",-13.290696144104,-118.45835795,51.37494345,1109.34484863281
"1916",-14.1934833526611,-118.37502465,51.37494345,1337.61755371094
"1917",-15.2572784423828,-118.29169135,51.37494345,1954.80590820312
"1918",-15.3598527908325,-118.20835805,51.37494345,1940.27685546875
"1919",-15.0814418792725,-118.12502475,51.37494345,1794.79602050781
"1920",-15.1262035369873,-118.04169145,51.37494345,906.10400390625
"1921",-13.814697265625,-119.95835735,51.29161015,1101.99279785156
"1922",-13.6416187286377,-119.87502405,51.29161015,1178.72644042969
"1923",-13.4713888168335,-119.79169075,51.29161015,657.119323730469
"1924",-14.0707960128784,-119.70835745,51.29161015,1081.39953613281
"1925",-14.1382055282593,-119.62502415,51.29161015,1282.51965332031
"1926",-13.6956481933594,-119.54169085,51.29161015,1167.62390136719
"1927",-12.7622919082642,-119.45835755,51.29161015,408
"1928",-14.2040014266968,-119.37502425,51.29161015,1425.85302734375
"1929",-14.0015029907227,-119.29169095,51.29161015,1299.74475097656
"1930",-13.5566892623901,-119.20835765,51.29161015,740.928771972656
"1931",-13.7982892990112,-119.12502435,51.29161015,686.597717285156
"1932",-13.5416421890259,-119.04169105,51.29161015,933.423645019531
"1933",-12.8997611999512,-118.95835775,51.29161015,709.446411132812
"1934",-13.4062976837158,-118.87502445,51.29161015,929.310485839844
"1935",-15.3095808029175,-118.79169115,51.29161015,1920.87390136719
"1936",-15.0433254241943,-118.70835785,51.29161015,2030.17919921875
"1937",-15.6320314407349,-118.62502455,51.29161015,2071.72900390625
"1938",-16.5601367950439,-118.54169125,51.29161015,2530.26489257812
"1939",-15.5374708175659,-118.45835795,51.29161015,1406.02111816406
"1940",-14.2075662612915,-118.37502465,51.29161015,2139.42358398438
"1941",-13.4246253967285,-118.29169135,51.29161015,637.288818359375
"1942",-14.141224861145,-118.20835805,51.29161015,956.031982421875
"1943",-14.8209733963013,-118.12502475,51.29161015,1084.67687988281
"1944",-15.4226446151733,-118.04169145,51.29161015,2381.61450195312
"1945",-13.4863176345825,-119.95835735,51.20827685,1086.54797363281
"1946",-13.494345664978,-119.87502405,51.20827685,1024.67260742188
"1947",-14.2093353271484,-119.79169075,51.20827685,1186.01196289062
"1948",-14.6758651733398,-119.70835745,51.20827685,1495.78637695312
"1949",-13.9065656661987,-119.62502415,51.20827685,1099.84790039062
"1950",-12.7152471542358,-119.54169085,51.20827685,408
